1970-01-01 01:02:07	127	127	78		alive
1970-01-01 01:02:08	128	128	77		alive
1970-01-01 01:02:09	129	129	76		alive
1970-01-01 01:02:10	130	130	76		alive
1970-01-01 01:02:11	131	131	76		alive
1970-01-01 01:02:12	132	132	74		alive
1970-01-01 01:02:13	133	133	74		alive
1970-01-01 01:02:14	134	134	74		alive
1970-01-01 01:02:15	135	135	74		alive
1970-01-01 01:02:16	136	136	74		alive
1970-01-01 01:02:17	137	137	74		alive
1970-01-01 01:02:18	138	138	74		alive
1970-01-01 01:02:19	139	139	74		alive
1970-01-01 01:02:20	140	140	74		alive
1970-01-01 01:02:21	141	141	73		alive
1970-01-01 01:02:22	142	142	73		alive
1970-01-01 01:02:23	143	143	72		alive
1970-01-01 01:02:24	144	144	72		alive
1970-01-01 01:02:25	145	145	71		alive
1970-01-01 01:02:26	146	146	70		alive
1970-01-01 01:02:27	147	147	70		alive
1970-01-01 01:02:28	148	148	70		alive
1970-01-01 01:02:29	149	149	70		alive
1970-01-01 01:02:30	150	150	70		alive
1970-01-01 01:02:31	151	151	70		alive
1970-01-01 01:02:32	152	152	70		alive
1970-01-01 01:02:33	153	153	70		alive
1970-01-01 01:02:34	154	154	69		alive
1970-01-01 01:02:35	155	155	69		alive
1970-01-01 01:02:36	156	156	69		alive
1970-01-01 01:02:37	157	157	68		alive
1970-01-01 01:02:38	158	158	68		alive
1970-01-01 01:02:39	159	159	68		alive
1970-01-01 01:02:40	160	160	68		alive
1970-01-01 01:02:41	161	161	66		alive
1970-01-01 01:02:42	162	162	66		alive
1970-01-01 01:02:43	163	163	66		alive
1970-01-01 01:02:44	164	164	66		alive
1970-01-01 01:02:45	165	165	66		alive
1970-01-01 01:02:46	166	166	65		alive
1970-01-01 01:02:47	167	167	65		alive
1970-01-01 01:02:48	168	168	65		alive
1970-01-01 01:02:49	169	169	65		alive
1970-01-01 01:02:50	170	170	64		alive
1970-01-01 01:02:51	171	171	64		alive
1970-01-01 01:02:52	172	172	64		alive
1970-01-01 01:02:53	173	173	64		alive
1970-01-01 01:02:54	174	174	64		alive
1970-01-01 01:02:55	175	175	63		alive
1970-01-01 01:02:56	176	176	63		alive
1970-01-01 01:02:57	177	177	63		alive
1970-01-01 01:02:58	178	178	63		alive
1970-01-01 01:02:59	179	179	63		alive
1970-01-01 01:03:00	180	180	63		alive
1970-01-01 01:03:01	181	181	63		alive
1970-01-01 01:03:02	182	182	63		alive
1970-01-01 01:03:03	183	183	63		alive
1970-01-01 01:03:04	184	184	63		alive
1970-01-01 01:03:05	185	185	63		alive
1970-01-01 01:03:06	186	186	63		alive
1970-01-01 01:03:07	187	187	63		alive
